Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
08:30:00,1.932309E+00,2.928370E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.375318E+00,7.328663E+04,6.175273E+04,2.107345E+00,2.788832E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.879652E+00,5.609737E+04,4.402692E+04,3.044137E+00,2.042872E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.709017E+00,5.413778E+04,4.193962E+04
08:45:00,1.873012E+00,2.958703E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.314031E+00,7.252357E+04,6.096625E+04,1.957742E+00,2.889217E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.767530E+00,5.501692E+04,4.284780E+04,2.860014E+00,2.149527E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.628761E+00,5.344607E+04,4.116214E+04
09:00:00,1.864767E+00,2.963487E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.352110E+00,7.356993E+04,6.207379E+04,1.956618E+00,2.887839E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.792098E+00,5.598895E+04,4.387832E+04,2.820158E+00,2.176768E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.688999E+00,5.482682E+04,4.261947E+04
09:15:00,1.836273E+00,2.986778E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.331801E+00,7.402833E+04,6.252790E+04,1.897333E+00,2.936473E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.763661E+00,5.637604E+04,4.425266E+04,2.733984E+00,2.247163E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.696461E+00,5.561944E+04,4.341552E+04
09:30:00,1.817416E+00,3.002292E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.328692E+00,7.471215E+04,6.321671E+04,1.861208E+00,2.966214E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.756147E+00,5.701513E+04,4.489448E+04,2.673132E+00,2.297229E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.726641E+00,5.668301E+04,4.449807E+04
09:45:00,1.802791E+00,3.014339E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.334650E+00,7.550486E+04,6.402066E+04,1.833370E+00,2.989148E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.757954E+00,5.776222E+04,4.565115E+04,2.623851E+00,2.337826E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.767595E+00,5.787071E+04,4.571120E+04
10:00:00,1.790556E+00,3.024418E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.344528E+00,7.634317E+04,6.487350E+04,1.810043E+00,3.008367E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.763041E+00,5.854686E+04,4.644865E+04,2.581822E+00,2.372455E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.812990E+00,5.910895E+04,4.697788E+04
10:15:00,1.780005E+00,3.033112E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.355428E+00,7.710771E+04,6.565243E+04,1.789861E+00,3.024996E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.768277E+00,5.924772E+04,4.716249E+04,2.545131E+00,2.402686E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.859347E+00,6.027254E+04,4.816993E+04
10:30:00,1.770670E+00,3.040803E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.365502E+00,7.786304E+04,6.642263E+04,1.771958E+00,3.039748E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.771764E+00,5.992893E+04,4.785713E+04,2.512563E+00,2.429521E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.904418E+00,6.142170E+04,4.934800E+04
10:45:00,1.762237E+00,3.047751E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.373187E+00,7.859152E+04,6.716552E+04,1.755756E+00,3.053097E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.771972E+00,6.057327E+04,4.851402E+04,2.483307E+00,2.453628E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.946344E+00,6.253549E+04,5.048982E+04
11:00:00,1.754482E+00,3.054141E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.377674E+00,7.928401E+04,6.787178E+04,1.740828E+00,3.065397E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.768338E+00,6.117437E+04,4.912641E+04,2.456660E+00,2.475583E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.984203E+00,6.360353E+04,5.158457E+04
11:15:00,1.747249E+00,3.060101E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.377780E+00,7.971321E+04,6.830958E+04,1.726886E+00,3.076885E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.759993E+00,6.150846E+04,4.946609E+04,2.432150E+00,2.495779E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.016708E+00,6.439732E+04,5.239918E+04
11:30:00,1.740429E+00,3.065720E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.373204E+00,8.008972E+04,6.869369E+04,1.713728E+00,3.087726E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.747087E+00,6.179124E+04,4.975284E+04,2.409425E+00,2.514503E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.043713E+00,6.512922E+04,5.315008E+04
11:45:00,1.733942E+00,3.071065E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.364336E+00,8.041793E+04,6.902874E+04,1.701210E+00,3.098041E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.730509E+00,6.203268E+04,4.999702E+04,2.388210E+00,2.531984E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.065811E+00,6.580590E+04,5.384428E+04
12:00:00,1.727734E+00,3.076181E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.352078E+00,8.070800E+04,6.932482E+04,1.689225E+00,3.107915E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.711665E+00,6.224863E+04,5.021475E+04,2.368290E+00,2.548397E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.084131E+00,6.644006E+04,5.449458E+04
12:15:00,1.721766E+00,3.081098E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.337877E+00,8.089059E+04,6.951082E+04,1.681092E+00,3.114617E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.692390E+00,6.237413E+04,5.033967E+04,2.349506E+00,2.563874E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.100230E+00,6.696364E+04,5.503136E+04
12:30:00,1.716009E+00,3.085842E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.324843E+00,8.108633E+04,6.971015E+04,1.674458E+00,3.120083E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.676149E+00,6.253377E+04,5.049965E+04,2.331723E+00,2.578527E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.117430E+00,6.749960E+04,5.558070E+04
12:45:00,1.710437E+00,3.090433E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.315816E+00,8.132715E+04,6.995442E+04,1.668071E+00,3.125346E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.666103E+00,6.276312E+04,5.073064E+04,2.314829E+00,2.592447E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.138854E+00,6.808310E+04,5.617793E+04
13:00:00,1.705034E+00,3.094884E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.312297E+00,8.162995E+04,7.026032E+04,1.661907E+00,3.130424E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.663926E+00,6.308102E+04,5.105161E+04,2.298733E+00,2.605709E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.166100E+00,6.873210E+04,5.684098E+04
13:15:00,1.699786E+00,3.099208E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.314731E+00,8.187133E+04,7.050286E+04,1.655950E+00,3.135333E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.670110E+00,6.336461E+04,5.133811E+04,2.283363E+00,2.618374E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.199594E+00,6.932303E+04,5.744460E+04
13:30:00,1.694683E+00,3.103413E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.322838E+00,8.217656E+04,7.081109E+04,1.650186E+00,3.140082E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.684318E+00,6.373848E+04,5.171813E+04,2.268655E+00,2.630493E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.238963E+00,6.998005E+04,5.811638E+04
13:45:00,1.689708E+00,3.107512E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.335610E+00,8.253427E+04,7.117445E+04,1.644588E+00,3.144695E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.705429E+00,6.419003E+04,5.217955E+04,2.254496E+00,2.642159E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.283102E+00,7.069076E+04,5.884452E+04
14:00:00,1.684857E+00,3.111510E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.350312E+00,8.291371E+04,7.156122E+04,1.639151E+00,3.149174E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.730416E+00,6.468521E+04,5.268707E+04,2.240863E+00,2.653392E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.328907E+00,7.142021E+04,5.959293E+04
14:15:00,1.680126E+00,3.115408E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.364342E+00,8.307158E+04,7.172289E+04,1.633874E+00,3.153523E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.756179E+00,6.497512E+04,5.298644E+04,2.227734E+00,2.664210E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.373140E+00,7.191797E+04,6.010586E+04
14:30:00,1.675511E+00,3.119211E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.376262E+00,8.320572E+04,7.186095E+04,1.628751E+00,3.157744E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.780735E+00,6.525146E+04,5.327260E+04,2.215081E+00,2.674635E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.413727E+00,7.237472E+04,6.057730E+04
14:45:00,1.671008E+00,3.122921E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.385419E+00,8.330877E+04,7.196778E+04,1.623776E+00,3.161843E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.802819E+00,6.549997E+04,5.353077E+04,2.202878E+00,2.684690E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.449278E+00,7.277480E+04,6.099102E+04
15:00:00,1.666614E+00,3.126542E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.391325E+00,8.337524E+04,7.203729E+04,1.618944E+00,3.165824E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.821356E+00,6.570859E+04,5.374804E+04,2.191099E+00,2.694396E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.478643E+00,7.310527E+04,6.133339E+04
15:15:00,1.662323E+00,3.130077E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.393072E+00,8.313811E+04,7.179682E+04,1.614250E+00,3.169691E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.834828E+00,6.560340E+04,5.364473E+04,2.179722E+00,2.703770E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.500143E+00,7.309042E+04,6.132290E+04
15:30:00,1.658133E+00,3.133529E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.390224E+00,8.284927E+04,7.150304E+04,1.609690E+00,3.173449E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.842278E+00,6.543045E+04,5.347113E+04,2.168727E+00,2.712829E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.512687E+00,7.297481E+04,6.120848E+04
15:45:00,1.654041E+00,3.136901E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.383521E+00,8.251705E+04,7.116543E+04,1.605257E+00,3.177102E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.844230E+00,6.519563E+04,5.323423E+04,2.158095E+00,2.721590E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.516738E+00,7.276362E+04,6.099633E+04
16:00:00,1.650043E+00,3.140196E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.373229E+00,8.214445E+04,7.078679E+04,1.600949E+00,3.180652E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.840815E+00,6.490042E+04,5.293527E+04,2.147808E+00,2.730066E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.512301E+00,7.245690E+04,6.068611E+04
16:15:00,1.646135E+00,3.143415E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.359359E+00,8.164598E+04,7.027921E+04,1.596760E+00,3.184103E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.831965E+00,6.445845E+04,5.248540E+04,2.137851E+00,2.738270E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.499263E+00,7.196781E+04,6.018856E+04
16:30:00,1.642316E+00,3.146562E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.342682E+00,8.111592E+04,6.973898E+04,1.592686E+00,3.187459E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.818455E+00,6.396403E+04,5.198090E+04,2.128208E+00,2.746215E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.478355E+00,7.139014E+04,5.959937E+04
16:45:00,1.638582E+00,3.149639E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.324425E+00,8.056807E+04,6.918010E+04,1.588724E+00,3.190724E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.801623E+00,6.343222E+04,5.143722E+04,2.118867E+00,2.753912E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.450958E+00,7.073946E+04,5.893439E+04
17:00:00,1.634930E+00,3.152648E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.305063E+00,8.000780E+04,6.860797E+04,1.584870E+00,3.193900E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.782039E+00,6.286945E+04,5.086100E+04,2.109813E+00,2.761372E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.417680E+00,7.002259E+04,5.820060E+04
17:15:00,1.631358E+00,3.155591E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.284039E+00,7.934321E+04,6.792886E+04,1.581120E+00,3.196990E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.759036E+00,6.218259E+04,5.015729E+04,2.101035E+00,2.768605E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.377837E+00,6.914623E+04,5.730285E+04
17:30:00,1.627863E+00,3.158470E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.260679E+00,7.865234E+04,6.722273E+04,1.577470E+00,3.199997E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.731759E+00,6.144763E+04,4.940372E+04,2.092521E+00,2.775620E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.330662E+00,6.818737E+04,5.631998E+04
17:45:00,1.624444E+00,3.161288E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.234230E+00,7.792670E+04,6.648146E+04,1.573918E+00,3.202924E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.699231E+00,6.065359E+04,4.858949E+04,2.084261E+00,2.782426E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.275249E+00,6.713580E+04,5.524195E+04
18:00:00,1.621097E+00,3.164046E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.201644E+00,7.713201E+04,6.566901E+04,1.570459E+00,3.205774E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.657734E+00,5.975862E+04,4.767043E+04,2.076245E+00,2.789031E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.207891E+00,6.594981E+04,5.402493E+04
18:15:00,1.629943E+00,3.156757E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.161642E+00,7.603986E+04,6.455430E+04,1.585608E+00,3.193291E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.605590E+00,5.852982E+04,4.641082E+04,2.090747E+00,2.777081E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.126914E+00,6.439656E+04,5.243313E+04
18:30:00,1.638897E+00,3.149380E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.112865E+00,7.484896E+04,6.333893E+04,1.600909E+00,3.180685E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.541079E+00,5.716186E+04,4.500779E+04,2.105751E+00,2.764720E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.030780E+00,6.267275E+04,5.066588E+04
18:45:00,1.648009E+00,3.141872E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,6.054217E+00,7.354699E+04,6.200947E+04,1.616439E+00,3.167890E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.462144E+00,5.563160E+04,4.343595E+04,2.121634E+00,2.751637E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.917700E+00,6.075823E+04,4.870091E+04
19:00:00,1.657291E+00,3.134227E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.983363E+00,7.210766E+04,6.053774E+04,1.632212E+00,3.154897E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.365887E+00,5.390640E+04,4.166058E+04,2.138440E+00,2.737798E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.784964E+00,5.862253E+04,4.650558E+04
19:15:00,1.666708E+00,3.126471E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.903134E+00,7.073404E+04,5.913397E+04,1.648181E+00,3.141744E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.256492E+00,5.220456E+04,3.990762E+04,2.156048E+00,2.723302E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.637019E+00,5.648687E+04,4.430835E+04
19:30:00,1.676239E+00,3.118621E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.819654E+00,6.932382E+04,5.769391E+04,1.664314E+00,3.128458E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.143638E+00,5.046378E+04,3.811462E+04,2.174349E+00,2.708237E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.483942E+00,5.429346E+04,4.205072E+04
19:45:00,1.673743E+00,3.120683E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.738355E+00,6.793815E+04,5.627666E+04,1.662067E+00,3.130316E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.035674E+00,4.877804E+04,3.637379E+04,2.170986E+00,2.711022E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.334663E+00,5.214278E+04,3.983141E+04
20:00:00,1.671293E+00,3.122706E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.662328E+00,6.661180E+04,5.491388E+04,1.659880E+00,3.132124E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,3.936932E+00,4.719607E+04,3.473091E+04,2.167922E+00,2.713561E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.194043E+00,5.008954E+04,3.770226E+04
20:15:00,1.668830E+00,3.124738E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.594311E+00,6.546118E+04,5.372604E+04,1.657665E+00,3.133954E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,3.851609E+00,4.585069E+04,3.332568E+04,2.164725E+00,2.716207E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,4.066888E+00,4.827342E+04,3.580982E+04
20:30:00,1.666340E+00,3.126792E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.538047E+00,6.444282E+04,5.267490E+04,1.655400E+00,3.135823E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,3.784537E+00,4.471069E+04,3.213544E+04,2.161298E+00,2.719037E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,3.958766E+00,4.667148E+04,3.413972E+04
20:45:00,1.663848E+00,3.128847E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.492308E+00,6.354289E+04,5.174816E+04,1.653124E+00,3.137701E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,3.733724E+00,4.375367E+04,3.114004E+04,2.157717E+00,2.721991E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,3.868313E+00,4.526837E+04,3.267931E+04
21:00:00,1.661371E+00,3.130889E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.454010E+00,6.272669E+04,5.091017E+04,1.650859E+00,3.139567E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,3.693493E+00,4.291572E+04,3.027234E+04,2.154051E+00,2.725013E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,3.790372E+00,4.400606E+04,3.136804E+04
21:15:00,1.658923E+00,3.132906E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,5.419200E+00,6.194975E+04,5.011329E+04,1.648627E+00,3.141407E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,3.657659E+00,4.212726E+04,2.945714E+04,2.150334E+00,2.728076E+04,8.633542E-01,0.000000E+00,0.000000E+00,8.633542E-01,0.000000E+00,3.719090E+00,4.281869E+04,3.013512E+04
