day,hour,minute,time_str,outdoor_temp,avg_indoor_temp,electric_power_kw,cumulative_kwh,avg_pmv,comfort_violated,total_occupancy,cooling_setpoint,heating_setpoint,run_mode,temp_PLENUM-1,humidity_PLENUM-1,pmv_PLENUM-1,power_PLENUM-1,kwh_PLENUM-1,occ_PLENUM-1,temp_SPACE1-1,humidity_SPACE1-1,pmv_SPACE1-1,power_SPACE1-1,kwh_SPACE1-1,occ_SPACE1-1,temp_SPACE2-1,humidity_SPACE2-1,pmv_SPACE2-1,power_SPACE2-1,kwh_SPACE2-1,occ_SPACE2-1,temp_SPACE3-1,humidity_SPACE3-1,pmv_SPACE3-1,power_SPACE3-1,kwh_SPACE3-1,occ_SPACE3-1,temp_SPACE4-1,humidity_SPACE4-1,pmv_SPACE4-1,power_SPACE4-1,kwh_SPACE4-1,occ_SPACE4-1,temp_SPACE5-1,humidity_SPACE5-1,pmv_SPACE5-1,power_SPACE5-1,kwh_SPACE5-1,occ_SPACE5-1
11,3,30,Day 11 03:30,13.5,22.8,12.5,1474.15,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,245.69,0,22.5,43.9,-0.09,2.08,245.69,0,23.1,43.9,0.01,2.08,245.69,0,22.5,43.9,-0.09,2.08,245.69,0,23.1,43.9,0.01,2.08,245.69,0,22.5,43.9,-0.09,2.08,245.69,0
11,3,45,Day 11 03:45,13.4,22.8,12.5,1477.27,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,246.21,0,22.5,43.9,-0.09,2.08,246.21,0,23.1,43.9,0.01,2.08,246.21,0,22.5,43.9,-0.09,2.08,246.21,0,23.1,43.9,0.01,2.08,246.21,0,22.5,43.9,-0.09,2.08,246.21,0
11,3,60,Day 11 03:60,13.3,22.8,12.5,1480.4,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,246.73,0,22.5,43.9,-0.09,2.08,246.73,0,23.1,43.9,0.01,2.08,246.73,0,22.5,43.9,-0.09,2.08,246.73,0,23.1,43.9,0.01,2.08,246.73,0,22.5,43.9,-0.09,2.08,246.73,0
11,4,15,Day 11 04:15,13.4,22.8,12.5,1483.52,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,247.25,0,22.5,43.9,-0.09,2.08,247.25,0,23.1,43.9,0.01,2.08,247.25,0,22.5,43.9,-0.09,2.08,247.25,0,23.1,43.9,0.01,2.08,247.25,0,22.5,43.9,-0.09,2.08,247.25,0
11,4,30,Day 11 04:30,13.5,22.8,12.5,1486.65,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,247.77,0,22.5,43.9,-0.09,2.08,247.77,0,23.1,43.9,0.01,2.08,247.77,0,22.5,43.9,-0.09,2.08,247.77,0,23.1,43.9,0.01,2.08,247.77,0,22.5,43.9,-0.09,2.08,247.77,0
11,4,45,Day 11 04:45,13.6,22.8,12.5,1489.77,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,248.3,0,22.5,43.9,-0.09,2.08,248.3,0,23.1,43.9,0.01,2.08,248.3,0,22.5,43.9,-0.09,2.08,248.3,0,23.1,43.9,0.01,2.08,248.3,0,22.5,43.9,-0.09,2.08,248.3,0
11,4,60,Day 11 04:60,13.7,22.8,12.5,1492.9,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,248.82,0,22.5,43.9,-0.09,2.08,248.82,0,23.1,43.9,0.01,2.08,248.82,0,22.5,43.9,-0.09,2.08,248.82,0,23.1,43.9,0.01,2.08,248.82,0,22.5,43.9,-0.09,2.08,248.82,0
11,5,15,Day 11 05:15,13.77,22.8,12.5,1496.02,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,249.34,0,22.5,43.9,-0.09,2.08,249.34,0,23.1,43.9,0.01,2.08,249.34,0,22.5,43.9,-0.09,2.08,249.34,0,23.1,43.9,0.01,2.08,249.34,0,22.5,43.9,-0.09,2.08,249.34,0
11,5,30,Day 11 05:30,13.85,22.8,12.5,1499.15,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,249.86,0,22.5,43.9,-0.09,2.08,249.86,0,23.1,43.9,0.01,2.08,249.86,0,22.5,43.9,-0.09,2.08,249.86,0,23.1,43.9,0.01,2.08,249.86,0,22.5,43.9,-0.09,2.08,249.86,0
11,5,45,Day 11 05:45,13.93,22.8,12.5,1502.27,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,250.38,0,22.5,43.9,-0.09,2.08,250.38,0,23.1,43.9,0.01,2.08,250.38,0,22.5,43.9,-0.09,2.08,250.38,0,23.1,43.9,0.01,2.08,250.38,0,22.5,43.9,-0.09,2.08,250.38,0
11,5,60,Day 11 05:60,14.0,22.8,12.5,1505.4,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,250.9,0,22.5,43.9,-0.09,2.08,250.9,0,23.1,43.9,0.01,2.08,250.9,0,22.5,43.9,-0.09,2.08,250.9,0,23.1,43.9,0.01,2.08,250.9,0,22.5,43.9,-0.09,2.08,250.9,0
11,6,15,Day 11 06:15,14.1,22.8,12.5,1508.52,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,251.42,0,22.5,43.9,-0.09,2.08,251.42,0,23.1,43.9,0.01,2.08,251.42,0,22.5,43.9,-0.09,2.08,251.42,0,23.1,43.9,0.01,2.08,251.42,0,22.5,43.9,-0.09,2.08,251.42,0
11,6,30,Day 11 06:30,14.2,22.8,12.5,1511.65,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,251.94,0,22.5,43.9,-0.09,2.08,251.94,0,23.1,43.9,0.01,2.08,251.94,0,22.5,43.9,-0.09,2.08,251.94,0,23.1,43.9,0.01,2.08,251.94,0,22.5,43.9,-0.09,2.08,251.94,0
11,6,45,Day 11 06:45,14.3,22.8,12.5,1514.77,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,252.46,0,22.5,43.9,-0.09,2.08,252.46,0,23.1,43.9,0.01,2.08,252.46,0,22.5,43.9,-0.09,2.08,252.46,0,23.1,43.9,0.01,2.08,252.46,0,22.5,43.9,-0.09,2.08,252.46,0
11,6,60,Day 11 06:60,14.4,22.8,12.5,1517.9,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,252.98,0,22.5,43.9,-0.09,2.08,252.98,0,23.1,43.9,0.01,2.08,252.98,0,22.5,43.9,-0.09,2.08,252.98,0,23.1,43.9,0.01,2.08,252.98,0,22.5,43.9,-0.09,2.08,252.98,0
11,7,15,Day 11 07:15,14.73,22.8,14.3,1521.47,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,253.58,0,22.5,43.9,-0.09,2.38,253.58,3,23.1,43.9,0.01,2.38,253.58,3,22.5,43.9,-0.09,2.38,253.58,3,23.1,43.9,0.01,2.38,253.58,3,22.5,43.9,-0.09,2.38,253.58,3
11,7,30,Day 11 07:30,15.05,22.8,14.3,1525.05,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,254.17,0,22.5,43.9,-0.09,2.38,254.17,3,23.1,43.9,0.01,2.38,254.17,3,22.5,43.9,-0.09,2.38,254.17,3,23.1,43.9,0.01,2.38,254.17,3,22.5,43.9,-0.09,2.38,254.17,3
11,7,45,Day 11 07:45,15.37,22.8,14.3,1528.62,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,254.77,0,22.5,43.9,-0.09,2.38,254.77,3,23.1,43.9,0.01,2.38,254.77,3,22.5,43.9,-0.09,2.38,254.77,3,23.1,43.9,0.01,2.38,254.77,3,22.5,43.9,-0.09,2.38,254.77,3
11,7,60,Day 11 07:60,15.7,22.8,14.3,1532.2,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,255.37,0,22.5,43.9,-0.09,2.38,255.37,3,23.1,43.9,0.01,2.38,255.37,3,22.5,43.9,-0.09,2.38,255.37,3,23.1,43.9,0.01,2.38,255.37,3,22.5,43.9,-0.09,2.38,255.37,3
11,8,15,Day 11 08:15,16.02,22.8,17.9,1536.67,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,256.11,0,22.5,43.9,-0.09,2.98,256.11,9,23.1,43.9,0.01,2.98,256.11,9,22.5,43.9,-0.09,2.98,256.11,9,23.1,43.9,0.01,2.98,256.11,9,22.5,43.9,-0.09,2.98,256.11,9
11,8,30,Day 11 08:30,16.35,22.8,17.9,1541.15,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,256.86,0,22.5,43.9,-0.09,2.98,256.86,9,23.1,43.9,0.01,2.98,256.86,9,22.5,43.9,-0.09,2.98,256.86,9,23.1,43.9,0.01,2.98,256.86,9,22.5,43.9,-0.09,2.98,256.86,9
11,8,45,Day 11 08:45,16.68,22.8,17.9,1545.62,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,257.6,0,22.5,43.9,-0.09,2.98,257.6,9,23.1,43.9,0.01,2.98,257.6,9,22.5,43.9,-0.09,2.98,257.6,9,23.1,43.9,0.01,2.98,257.6,9,22.5,43.9,-0.09,2.98,257.6,9
11,8,60,Day 11 08:60,17.0,22.8,17.9,1550.1,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,258.35,0,22.5,43.9,-0.09,2.98,258.35,9,23.1,43.9,0.01,2.98,258.35,9,22.5,43.9,-0.09,2.98,258.35,9,23.1,43.9,0.01,2.98,258.35,9,22.5,43.9,-0.09,2.98,258.35,9
11,9,15,Day 11 09:15,17.32,22.8,17.9,1554.57,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,259.1,0,22.5,43.9,-0.09,2.98,259.1,9,23.1,43.9,0.01,2.98,259.1,9,22.5,43.9,-0.09,2.98,259.1,9,23.1,43.9,0.01,2.98,259.1,9,22.5,43.9,-0.09,2.98,259.1,9
11,9,38,Day 11 09:38,17.65,22.8,17.9,1559.05,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,259.84,0,22.5,43.9,-0.09,2.98,259.84,9,23.1,43.9,0.01,2.98,259.84,9,22.5,43.9,-0.09,2.98,259.84,9,23.1,43.9,0.01,2.98,259.84,9,22.5,43.9,-0.09,2.98,259.84,9
11,9,53,Day 11 09:53,17.98,22.8,17.9,1563.52,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,260.59,0,22.5,43.9,-0.09,2.98,260.59,9,23.1,43.9,0.01,2.98,260.59,9,22.5,43.9,-0.09,2.98,260.59,9,23.1,43.9,0.01,2.98,260.59,9,22.5,43.9,-0.09,2.98,260.59,9
11,9,68,Day 11 09:68,18.3,22.8,17.9,1568.0,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,261.33,0,22.5,43.9,-0.09,2.98,261.33,9,23.1,43.9,0.01,2.98,261.33,9,22.5,43.9,-0.09,2.98,261.33,9,23.1,43.9,0.01,2.98,261.33,9,22.5,43.9,-0.09,2.98,261.33,9
11,10,23,Day 11 10:23,18.45,22.8,17.9,1572.47,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,262.08,0,22.5,43.9,-0.09,2.98,262.08,9,23.1,43.9,0.01,2.98,262.08,9,22.5,43.9,-0.09,2.98,262.08,9,23.1,43.9,0.01,2.98,262.08,9,22.5,43.9,-0.09,2.98,262.08,9
11,10,38,Day 11 10:38,18.6,22.8,17.9,1576.95,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,262.82,0,22.5,43.9,-0.09,2.98,262.82,9,23.1,43.9,0.01,2.98,262.82,9,22.5,43.9,-0.09,2.98,262.82,9,23.1,43.9,0.01,2.98,262.82,9,22.5,43.9,-0.09,2.98,262.82,9
11,10,53,Day 11 10:53,18.75,22.8,17.9,1581.42,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,263.57,0,22.5,43.9,-0.09,2.98,263.57,9,23.1,43.9,0.01,2.98,263.57,9,22.5,43.9,-0.09,2.98,263.57,9,23.1,43.9,0.01,2.98,263.57,9,22.5,43.9,-0.09,2.98,263.57,9
11,10,60,Day 11 10:60,18.9,22.8,17.9,1585.9,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,264.32,0,22.5,43.9,-0.09,2.98,264.32,9,23.1,43.9,0.01,2.98,264.32,9,22.5,43.9,-0.09,2.98,264.32,9,23.1,43.9,0.01,2.98,264.32,9,22.5,43.9,-0.09,2.98,264.32,9
11,11,15,Day 11 11:15,19.02,22.8,17.9,1590.37,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,265.06,0,22.5,43.9,-0.09,2.98,265.06,9,23.1,43.9,0.01,2.98,265.06,9,22.5,43.9,-0.09,2.98,265.06,9,23.1,43.9,0.01,2.98,265.06,9,22.5,43.9,-0.09,2.98,265.06,9
11,11,30,Day 11 11:30,19.15,22.8,17.9,1594.85,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,265.81,0,22.5,43.9,-0.09,2.98,265.81,9,23.1,43.9,0.01,2.98,265.81,9,22.5,43.9,-0.09,2.98,265.81,9,23.1,43.9,0.01,2.98,265.81,9,22.5,43.9,-0.09,2.98,265.81,9
11,11,45,Day 11 11:45,19.27,22.8,17.9,1599.32,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,266.55,0,22.5,43.9,-0.09,2.98,266.55,9,23.1,43.9,0.01,2.98,266.55,9,22.5,43.9,-0.09,2.98,266.55,9,23.1,43.9,0.01,2.98,266.55,9,22.5,43.9,-0.09,2.98,266.55,9
11,11,60,Day 11 11:60,19.4,22.8,17.9,1603.8,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,267.3,0,22.5,43.9,-0.09,2.98,267.3,9,23.1,43.9,0.01,2.98,267.3,9,22.5,43.9,-0.09,2.98,267.3,9,23.1,43.9,0.01,2.98,267.3,9,22.5,43.9,-0.09,2.98,267.3,9
11,12,15,Day 11 12:15,19.55,22.8,17.9,1608.27,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,268.05,0,22.5,43.9,-0.09,2.98,268.05,9,23.1,43.9,0.01,2.98,268.05,9,22.5,43.9,-0.09,2.98,268.05,9,23.1,43.9,0.01,2.98,268.05,9,22.5,43.9,-0.09,2.98,268.05,9
11,12,30,Day 11 12:30,19.7,22.8,17.9,1612.75,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,268.79,0,22.5,43.9,-0.09,2.98,268.79,9,23.1,43.9,0.01,2.98,268.79,9,22.5,43.9,-0.09,2.98,268.79,9,23.1,43.9,0.01,2.98,268.79,9,22.5,43.9,-0.09,2.98,268.79,9
11,12,45,Day 11 12:45,19.85,22.8,17.9,1617.22,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,269.54,0,22.5,43.9,-0.09,2.98,269.54,9,23.1,43.9,0.01,2.98,269.54,9,22.5,43.9,-0.09,2.98,269.54,9,23.1,43.9,0.01,2.98,269.54,9,22.5,43.9,-0.09,2.98,269.54,9
11,12,60,Day 11 12:60,20.0,22.8,17.9,1621.7,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,270.28,0,22.5,43.9,-0.09,2.98,270.28,9,23.1,43.9,0.01,2.98,270.28,9,22.5,43.9,-0.09,2.98,270.28,9,23.1,43.9,0.01,2.98,270.28,9,22.5,43.9,-0.09,2.98,270.28,9
11,13,15,Day 11 13:15,20.0,22.8,17.9,1626.17,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,271.03,0,22.5,43.9,-0.09,2.98,271.03,9,23.1,43.9,0.01,2.98,271.03,9,22.5,43.9,-0.09,2.98,271.03,9,23.1,43.9,0.01,2.98,271.03,9,22.5,43.9,-0.09,2.98,271.03,9
11,13,30,Day 11 13:30,20.0,22.8,17.9,1630.65,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,271.77,0,22.5,43.9,-0.09,2.98,271.77,9,23.1,43.9,0.01,2.98,271.77,9,22.5,43.9,-0.09,2.98,271.77,9,23.1,43.9,0.01,2.98,271.77,9,22.5,43.9,-0.09,2.98,271.77,9
11,13,45,Day 11 13:45,20.0,22.8,17.9,1635.12,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,272.52,0,22.5,43.9,-0.09,2.98,272.52,9,23.1,43.9,0.01,2.98,272.52,9,22.5,43.9,-0.09,2.98,272.52,9,23.1,43.9,0.01,2.98,272.52,9,22.5,43.9,-0.09,2.98,272.52,9
11,13,60,Day 11 13:60,20.0,22.8,17.9,1639.6,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,273.27,0,22.5,43.9,-0.09,2.98,273.27,9,23.1,43.9,0.01,2.98,273.27,9,22.5,43.9,-0.09,2.98,273.27,9,23.1,43.9,0.01,2.98,273.27,9,22.5,43.9,-0.09,2.98,273.27,9
11,14,15,Day 11 14:15,20.0,22.8,17.9,1644.07,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,274.01,0,22.5,43.9,-0.09,2.98,274.01,9,23.1,43.9,0.01,2.98,274.01,9,22.5,43.9,-0.09,2.98,274.01,9,23.1,43.9,0.01,2.98,274.01,9,22.5,43.9,-0.09,2.98,274.01,9
11,14,30,Day 11 14:30,20.0,22.8,17.9,1648.55,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,274.76,0,22.5,43.9,-0.09,2.98,274.76,9,23.1,43.9,0.01,2.98,274.76,9,22.5,43.9,-0.09,2.98,274.76,9,23.1,43.9,0.01,2.98,274.76,9,22.5,43.9,-0.09,2.98,274.76,9
11,14,45,Day 11 14:45,20.0,22.8,17.9,1653.02,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,275.5,0,22.5,43.9,-0.09,2.98,275.5,9,23.1,43.9,0.01,2.98,275.5,9,22.5,43.9,-0.09,2.98,275.5,9,23.1,43.9,0.01,2.98,275.5,9,22.5,43.9,-0.09,2.98,275.5,9
11,14,60,Day 11 14:60,20.0,22.8,17.9,1657.5,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,276.25,0,22.5,43.9,-0.09,2.98,276.25,9,23.1,43.9,0.01,2.98,276.25,9,22.5,43.9,-0.09,2.98,276.25,9,23.1,43.9,0.01,2.98,276.25,9,22.5,43.9,-0.09,2.98,276.25,9
11,15,15,Day 11 15:15,20.0,22.8,17.9,1661.97,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,277.0,0,22.5,43.9,-0.09,2.98,277.0,9,23.1,43.9,0.01,2.98,277.0,9,22.5,43.9,-0.09,2.98,277.0,9,23.1,43.9,0.01,2.98,277.0,9,22.5,43.9,-0.09,2.98,277.0,9
11,15,30,Day 11 15:30,20.0,22.8,17.9,1666.45,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,277.74,0,22.5,43.9,-0.09,2.98,277.74,9,23.1,43.9,0.01,2.98,277.74,9,22.5,43.9,-0.09,2.98,277.74,9,23.1,43.9,0.01,2.98,277.74,9,22.5,43.9,-0.09,2.98,277.74,9
11,15,45,Day 11 15:45,20.0,22.8,17.9,1670.92,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,278.49,0,22.5,43.9,-0.09,2.98,278.49,9,23.1,43.9,0.01,2.98,278.49,9,22.5,43.9,-0.09,2.98,278.49,9,23.1,43.9,0.01,2.98,278.49,9,22.5,43.9,-0.09,2.98,278.49,9
11,15,60,Day 11 15:60,20.0,22.8,17.9,1675.4,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,279.23,0,22.5,43.9,-0.09,2.98,279.23,9,23.1,43.9,0.01,2.98,279.23,9,22.5,43.9,-0.09,2.98,279.23,9,23.1,43.9,0.01,2.98,279.23,9,22.5,43.9,-0.09,2.98,279.23,9
11,16,15,Day 11 16:15,19.68,22.8,17.9,1679.87,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,279.98,0,22.5,43.9,-0.09,2.98,279.98,9,23.1,43.9,0.01,2.98,279.98,9,22.5,43.9,-0.09,2.98,279.98,9,23.1,43.9,0.01,2.98,279.98,9,22.5,43.9,-0.09,2.98,279.98,9
11,16,30,Day 11 16:30,19.35,22.8,17.9,1684.35,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,280.72,0,22.5,43.9,-0.09,2.98,280.72,9,23.1,43.9,0.01,2.98,280.72,9,22.5,43.9,-0.09,2.98,280.72,9,23.1,43.9,0.01,2.98,280.72,9,22.5,43.9,-0.09,2.98,280.72,9
11,16,45,Day 11 16:45,19.02,22.8,17.9,1688.82,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,281.47,0,22.5,43.9,-0.09,2.98,281.47,9,23.1,43.9,0.01,2.98,281.47,9,22.5,43.9,-0.09,2.98,281.47,9,23.1,43.9,0.01,2.98,281.47,9,22.5,43.9,-0.09,2.98,281.47,9
11,16,60,Day 11 16:60,18.7,22.8,17.9,1693.3,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,282.22,0,22.5,43.9,-0.09,2.98,282.22,9,23.1,43.9,0.01,2.98,282.22,9,22.5,43.9,-0.09,2.98,282.22,9,23.1,43.9,0.01,2.98,282.22,9,22.5,43.9,-0.09,2.98,282.22,9
11,17,15,Day 11 17:15,18.38,22.8,17.9,1697.77,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,282.96,0,22.5,43.9,-0.09,2.98,282.96,9,23.1,43.9,0.01,2.98,282.96,9,22.5,43.9,-0.09,2.98,282.96,9,23.1,43.9,0.01,2.98,282.96,9,22.5,43.9,-0.09,2.98,282.96,9
11,17,30,Day 11 17:30,18.05,22.8,17.9,1702.25,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,283.71,0,22.5,43.9,-0.09,2.98,283.71,9,23.1,43.9,0.01,2.98,283.71,9,22.5,43.9,-0.09,2.98,283.71,9,23.1,43.9,0.01,2.98,283.71,9,22.5,43.9,-0.09,2.98,283.71,9
11,17,53,Day 11 17:53,17.72,22.8,17.9,1706.72,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,284.45,0,22.5,43.9,-0.09,2.98,284.45,9,23.1,43.9,0.01,2.98,284.45,9,22.5,43.9,-0.09,2.98,284.45,9,23.1,43.9,0.01,2.98,284.45,9,22.5,43.9,-0.09,2.98,284.45,9
11,17,68,Day 11 17:68,17.4,22.8,17.9,1711.2,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,285.2,0,22.5,43.9,-0.09,2.98,285.2,9,23.1,43.9,0.01,2.98,285.2,9,22.5,43.9,-0.09,2.98,285.2,9,23.1,43.9,0.01,2.98,285.2,9,22.5,43.9,-0.09,2.98,285.2,9
11,18,23,Day 11 18:23,17.07,22.8,14.3,1714.77,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,285.8,0,22.5,43.9,-0.09,2.38,285.8,3,23.1,43.9,0.01,2.38,285.8,3,22.5,43.9,-0.09,2.38,285.8,3,23.1,43.9,0.01,2.38,285.8,3,22.5,43.9,-0.09,2.38,285.8,3
11,18,38,Day 11 18:38,16.75,22.8,14.3,1718.35,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,286.39,0,22.5,43.9,-0.09,2.38,286.39,3,23.1,43.9,0.01,2.38,286.39,3,22.5,43.9,-0.09,2.38,286.39,3,23.1,43.9,0.01,2.38,286.39,3,22.5,43.9,-0.09,2.38,286.39,3
11,18,53,Day 11 18:53,16.43,22.8,14.3,1721.92,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,286.99,0,22.5,43.9,-0.09,2.38,286.99,3,23.1,43.9,0.01,2.38,286.99,3,22.5,43.9,-0.09,2.38,286.99,3,23.1,43.9,0.01,2.38,286.99,3,22.5,43.9,-0.09,2.38,286.99,3
11,18,68,Day 11 18:68,16.1,22.8,14.3,1725.5,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,287.58,0,22.5,43.9,-0.09,2.38,287.58,3,23.1,43.9,0.01,2.38,287.58,3,22.5,43.9,-0.09,2.38,287.58,3,23.1,43.9,0.01,2.38,287.58,3,22.5,43.9,-0.09,2.38,287.58,3
11,19,23,Day 11 19:23,15.93,22.8,12.5,1728.62,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,288.1,0,22.5,43.9,-0.09,2.08,288.1,0,23.1,43.9,0.01,2.08,288.1,0,22.5,43.9,-0.09,2.08,288.1,0,23.1,43.9,0.01,2.08,288.1,0,22.5,43.9,-0.09,2.08,288.1,0
11,19,38,Day 11 19:38,15.75,22.8,12.5,1731.75,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,288.62,0,22.5,43.9,-0.09,2.08,288.62,0,23.1,43.9,0.01,2.08,288.62,0,22.5,43.9,-0.09,2.08,288.62,0,23.1,43.9,0.01,2.08,288.62,0,22.5,43.9,-0.09,2.08,288.62,0
11,19,53,Day 11 19:53,15.58,22.8,12.5,1734.87,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,289.15,0,22.5,43.9,-0.09,2.08,289.15,0,23.1,43.9,0.01,2.08,289.15,0,22.5,43.9,-0.09,2.08,289.15,0,23.1,43.9,0.01,2.08,289.15,0,22.5,43.9,-0.09,2.08,289.15,0
11,19,68,Day 11 19:68,15.4,22.8,12.5,1738.0,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,289.67,0,22.5,43.9,-0.09,2.08,289.67,0,23.1,43.9,0.01,2.08,289.67,0,22.5,43.9,-0.09,2.08,289.67,0,23.1,43.9,0.01,2.08,289.67,0,22.5,43.9,-0.09,2.08,289.67,0
11,20,23,Day 11 20:23,15.2,22.8,12.5,1741.12,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,290.19,0,22.5,43.9,-0.09,2.08,290.19,0,23.1,43.9,0.01,2.08,290.19,0,22.5,43.9,-0.09,2.08,290.19,0,23.1,43.9,0.01,2.08,290.19,0,22.5,43.9,-0.09,2.08,290.19,0
11,20,30,Day 11 20:30,15.0,22.8,12.5,1744.25,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,290.71,0,22.5,43.9,-0.09,2.08,290.71,0,23.1,43.9,0.01,2.08,290.71,0,22.5,43.9,-0.09,2.08,290.71,0,23.1,43.9,0.01,2.08,290.71,0,22.5,43.9,-0.09,2.08,290.71,0
11,20,45,Day 11 20:45,14.8,22.8,12.5,1747.37,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,291.23,0,22.5,43.9,-0.09,2.08,291.23,0,23.1,43.9,0.01,2.08,291.23,0,22.5,43.9,-0.09,2.08,291.23,0,23.1,43.9,0.01,2.08,291.23,0,22.5,43.9,-0.09,2.08,291.23,0
